date_mutation,nature_mutation,valeur_fonciere,prix_m2,code_postal,nom_commune,code_departement,code_commune,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain
2024-09-06,Vente,255000.0,8500.0,83200,TOULON,83,83137,Appartement,30,2,220.0
2024-09-06,Vente,470000.0,13428.57142857143,83200,TOULON,83,83137,Appartement,35,2,510.0
2024-09-06,Vente,70000.0,2500.0,83100,TOULON,83,83137,Appartement,28,2,
2024-09-06,Vente,94000.0,2350.0,83000,TOULON,83,83137,Appartement,40,1,
2024-09-06,Vente,152000.0,2714.285714285714,83100,TOULON,83,83137,Appartement,56,3,
2024-09-06,Vente,53437.5,763.3928571428571,83000,TOULON,83,83137,Appartement,70,4,
2024-09-06,Vente,470000.0,9400.0,83200,TOULON,83,83137,Appartement,50,3,510.0
2024-09-09,Vente,168000.0,2240.0,83100,TOULON,83,83137,Appartement,75,3,
2024-09-09,Vente,44500.0,988.8888888888889,83100,TOULON,83,83137,Appartement,45,3,
2024-09-09,Vente,320000.0,5423.728813559322,83100,TOULON,83,83137,Maison,59,3,273.0
2024-09-09,Vente,145110.0,8535.882352941177,83000,TOULON,83,83137,Appartement,17,1,
2024-09-09,Vente,230000.0,3026.315789473684,83000,TOULON,83,83137,Appartement,76,4,
2024-09-09,Vente,145110.0,3921.891891891892,83000,TOULON,83,83137,Appartement,37,2,
2024-09-09,Vente,100500.0,1794.642857142857,83100,TOULON,83,83137,Appartement,56,3,
2024-09-09,Vente,66000.0,1833.3333333333333,83000,TOULON,83,83137,Appartement,36,1,
2024-09-09,Vente,148000.0,3441.860465116279,83000,TOULON,83,83137,Appartement,43,2,
2024-09-09,Vente,372000.0,4960.0,83000,TOULON,83,83137,Appartement,75,3,
2024-09-09,Vente,310000.0,4769.2307692307695,83000,TOULON,83,83137,Appartement,65,3,
2024-09-10,Vente,177650.0,2502.112676056338,83000,TOULON,83,83137,Appartement,71,3,
2024-09-10,Vente,250000.0,8333.333333333334,83100,TOULON,83,83137,Appartement,30,1,344.0
2024-09-10,Vente,119000.0,2586.9565217391305,83000,TOULON,83,83137,Appartement,46,2,
2024-09-10,Vente,222000.0,3217.391304347826,83000,TOULON,83,83137,Appartement,69,3,
2024-09-10,Vente,250000.0,5681.818181818182,83100,TOULON,83,83137,Appartement,44,2,344.0
2024-09-11,Vente,85000.0,3541.6666666666665,83100,TOULON,83,83137,Appartement,24,1,
2024-09-11,Vente,194970.0,1822.1495327102805,83000,TOULON,83,83137,Appartement,107,5,
2024-09-11,Vente,59500.0,1652.7777777777778,83200,TOULON,83,83137,Appartement,36,2,
2024-09-11,Vente,125000.0,1923.076923076923,83000,TOULON,83,83137,Appartement,65,2,
2024-09-11,Vente,125000.0,2192.9824561403507,83000,TOULON,83,83137,Appartement,57,1,
2024-09-11,Vente,420000.0,5384.615384615385,83200,TOULON,83,83137,Maison,78,3,
2024-09-11,Vente,437464.0,4374.64,83200,TOULON,83,83137,Maison,100,5,533.0
2024-09-11,Vente,325000.0,3217.8217821782177,83100,TOULON,83,83137,Appartement,101,5,
2024-09-11,Vente,345135.0,3350.8252427184466,83200,TOULON,83,83137,Maison,103,4,824.0
2024-09-11,Vente,210000.0,2560.9756097560976,83100,TOULON,83,83137,Appartement,82,4,
2024-09-11,Vente,155000.0,2279.4117647058824,83000,TOULON,83,83137,Appartement,68,2,
2024-09-11,Vente,61920.0,1376.0,83000,TOULON,83,83137,Appartement,45,2,
2024-09-11,Vente,107000.0,2326.086956521739,83200,TOULON,83,83137,Appartement,46,2,
2024-09-12,Vente,175000.0,3645.8333333333335,83200,TOULON,83,83137,Appartement,48,2,
2024-09-12,Vente,186000.0,1690.909090909091,83000,TOULON,83,83137,Appartement,110,5,
2024-09-12,Vente,234790.0,4347.962962962963,83000,TOULON,83,83137,Appartement,54,4,
2024-09-12,Vente,172000.0,2567.1641791044776,83000,TOULON,83,83137,Appartement,67,3,
2024-09-12,Vente,95140.0,5285.555555555556,83000,TOULON,83,83137,Appartement,18,1,
2024-09-12,Vente,195900.0,2577.6315789473683,83200,TOULON,83,83137,Appartement,76,4,
2024-09-12,Vente,368000.0,4658.227848101265,83200,TOULON,83,83137,Maison,79,5,521.0
2024-09-12,Vente,195000.0,2096.7741935483873,83200,TOULON,83,83137,Appartement,93,4,
2024-09-12,Vente,80000.0,2758.6206896551726,83000,TOULON,83,83137,Appartement,29,1,
2024-09-12,Vente,263950.0,3665.972222222222,83200,TOULON,83,83137,Appartement,72,3,
2024-09-12,Vente,205000.0,2050.0,83000,TOULON,83,83137,Appartement,100,2,
2024-09-12,Vente,85025.0,1889.4444444444443,83100,TOULON,83,83137,Appartement,45,2,
2024-09-12,Vente,85000.0,2297.2972972972975,83000,TOULON,83,83137,Appartement,37,2,
2024-09-12,Vente,80000.0,4705.882352941177,83000,TOULON,83,83137,Appartement,17,1,
2024-09-12,Vente,306600.0,7130.232558139535,83200,TOULON,83,83137,Maison,43,2,185.0
2024-09-12,Vente,206000.0,3491.5254237288136,83200,TOULON,83,83137,Appartement,59,3,
2024-09-13,Vente,220000.0,3142.8571428571427,83200,TOULON,83,83137,Maison,70,4,140.0
2024-09-13,Vente,120000.0,1558.4415584415585,83100,TOULON,83,83137,Appartement,77,4,
2024-09-13,Vente,106000.0,2409.090909090909,83100,TOULON,83,83137,Appartement,44,3,
2024-09-13,Vente,97000.0,1865.3846153846155,83200,TOULON,83,83137,Appartement,52,3,
2024-09-13,Vente,200000.0,2666.6666666666665,83000,TOULON,83,83137,Appartement,75,4,
2024-09-13,Vente,560000.0,3200.0,83100,TOULON,83,83137,Maison,175,5,1829.0
2024-09-13,Vente,325000.0,3250.0,83000,TOULON,83,83137,Maison,100,4,387.0
2024-09-13,Vente,156000.0,2294.1176470588234,83100,TOULON,83,83137,Appartement,68,4,
2024-09-13,Vente,134500.0,2169.3548387096776,83200,TOULON,83,83137,Appartement,62,3,
2024-09-13,Vente,141000.0,2350.0,83200,TOULON,83,83137,Appartement,60,4,
2024-09-13,Vente,405020.0,4218.958333333333,83200,TOULON,83,83137,Maison,96,5,715.0
2024-09-16,Vente,195000.0,2565.7894736842104,83200,TOULON,83,83137,Appartement,76,4,
2024-09-16,Vente,80000.0,769.2307692307693,83000,TOULON,83,83137,Appartement,104,5,
2024-09-16,Vente,716600.0,11024.615384615385,83000,TOULON,83,83137,Maison,65,3,415.0
2024-09-16,Vente,167400.0,2744.2622950819673,83000,TOULON,83,83137,Appartement,61,4,
2024-09-16,Vente,130000.0,3513.5135135135133,83100,TOULON,83,83137,Appartement,37,2,
2024-09-16,Vente,80000.0,1702.127659574468,83000,TOULON,83,83137,Appartement,47,2,
2024-09-16,Vente,359000.0,3263.6363636363635,83000,TOULON,83,83137,Appartement,110,5,
2024-09-16,Vente,227900.0,4382.692307692308,83100,TOULON,83,83137,Appartement,52,3,
2024-09-16,Vente,120000.0,1764.7058823529412,83000,TOULON,83,83137,Appartement,68,4,
2024-09-16,Vente,1700600.0,12323.188405797102,83000,TOULON,83,83137,Maison,138,7,875.0
2024-09-16,Vente,423985.0,4116.359223300971,83000,TOULON,83,83137,Appartement,103,5,
2024-09-17,Vente,65000.0,1120.6896551724137,83100,TOULON,83,83137,Appartement,58,3,
2024-09-17,Vente,261200.0,3348.7179487179487,83000,TOULON,83,83137,Appartement,78,4,
2024-09-17,Vente,178000.0,4944.444444444444,83000,TOULON,83,83137,Appartement,36,1,
2024-09-17,Vente,414250.0,5379.87012987013,83200,TOULON,83,83137,Maison,77,3,366.0
2024-09-17,Vente,700000.0,5185.185185185185,83200,TOULON,83,83137,Maison,135,5,812.0
2024-09-17,Vente,140000.0,4242.424242424242,83200,TOULON,83,83137,Appartement,33,2,
2024-09-17,Vente,365000.0,4620.2531645569625,83000,TOULON,83,83137,Appartement,79,4,
2024-09-17,Vente,178000.0,6137.931034482759,83000,TOULON,83,83137,Appartement,29,1,
2024-09-17,Vente,480000.0,6000.0,83000,TOULON,83,83137,Appartement,80,3,
2024-09-17,Vente,847000.0,7630.630630630631,83200,TOULON,83,83137,Maison,111,5,940.0
2024-09-17,Vente,154000.0,2444.4444444444443,83200,TOULON,83,83137,Appartement,63,4,
2024-09-17,Vente,178000.0,3236.3636363636365,83000,TOULON,83,83137,Appartement,55,2,
2024-09-17,Vente,189000.0,1909.090909090909,83100,TOULON,83,83137,Appartement,99,5,
2024-09-17,Vente,156100.0,3468.8888888888887,83000,TOULON,83,83137,Appartement,45,2,
2024-09-17,Vente,114240.0,2430.6382978723404,83200,TOULON,83,83137,Appartement,47,2,
2024-09-17,Vente,127500.0,3187.5,83200,TOULON,83,83137,Appartement,40,2,
2024-09-17,Vente,290000.0,2338.7096774193546,83000,TOULON,83,83137,Appartement,124,5,
2024-09-17,Vente,155000.0,3780.487804878049,83200,TOULON,83,83137,Appartement,41,2,78.0
2024-09-17,Vente,155000.0,3690.4761904761904,83200,TOULON,83,83137,Appartement,42,2,78.0
2024-09-17,Vente,49000.0,2882.3529411764707,83000,TOULON,83,83137,Appartement,17,1,
2024-09-17,Vente,93000.0,2906.25,83000,TOULON,83,83137,Appartement,32,1,
2024-09-17,Vente,75000.0,1363.6363636363637,83200,TOULON,83,83137,Appartement,55,3,
2024-09-17,Vente,198400.0,1600.0,83000,TOULON,83,83137,Appartement,124,5,
2024-09-17,Vente,93000.0,3576.923076923077,83000,TOULON,83,83137,Appartement,26,1,
2024-09-17,Vente,365000.0,5887.096774193548,83100,TOULON,83,83137,Maison,62,3,190.0
2024-09-17,Vente,93000.0,3444.4444444444443,83000,TOULON,83,83137,Appartement,27,2,
2024-09-18,Vente,456200.0,4562.0,83200,TOULON,83,83137,Maison,100,4,640.0
2024-09-18,Vente,97360.0,2496.4102564102564,83000,TOULON,83,83137,Appartement,39,2,
2024-09-18,Vente,125000.0,1984.126984126984,83100,TOULON,83,83137,Appartement,63,3,
2024-09-18,Vente,138570.0,5132.222222222223,83000,TOULON,83,83137,Appartement,27,1,
2024-09-18,Vente,420000.0,12352.941176470587,83100,TOULON,83,83137,Appartement,34,1,930.0
2024-09-18,Vente,99000.0,2828.5714285714284,83200,TOULON,83,83137,Appartement,35,2,
2024-09-18,Vente,80000.0,4000.0,83000,TOULON,83,83137,Appartement,20,1,
2024-09-18,Vente,420000.0,4666.666666666667,83100,TOULON,83,83137,Appartement,90,6,930.0
2024-09-18,Vente,148000.0,2792.4528301886794,83000,TOULON,83,83137,Appartement,53,3,
2024-09-18,Vente,110000.0,1666.6666666666667,83100,TOULON,83,83137,Appartement,66,4,
2024-09-18,Vente,135000.0,1753.2467532467533,83200,TOULON,83,83137,Appartement,77,2,
2024-09-18,Vente,80000.0,1481.4814814814815,83200,TOULON,83,83137,Appartement,54,3,
2024-09-18,Vente,190000.0,2923.076923076923,83000,TOULON,83,83137,Appartement,65,3,
2024-09-19,Vente,271240.0,3229.0476190476193,83000,TOULON,83,83137,Appartement,84,4,
2024-09-19,Vente,96500.0,2010.4166666666667,83200,TOULON,83,83137,Appartement,48,3,
2024-09-19,Vente,80000.0,2758.6206896551726,83000,TOULON,83,83137,Appartement,29,1,
2024-09-19,Vente,299500.0,3743.75,83000,TOULON,83,83137,Appartement,80,3,
2024-09-19,Vente,245000.0,3402.777777777778,83200,TOULON,83,83137,Appartement,72,5,760.0
2024-09-19,Vente,245000.0,6447.368421052632,83200,TOULON,83,83137,Appartement,38,2,760.0
2024-09-19,Vente,1056000.0,8123.076923076923,83000,TOULON,83,83137,Appartement,130,4,
2024-09-19,Vente,166000.0,2184.2105263157896,83200,TOULON,83,83137,Appartement,76,4,
2024-09-19,Vente,116000.0,1731.3432835820895,83100,TOULON,83,83137,Appartement,67,4,
2024-09-19,Vente,307500.0,5040.983606557377,83200,TOULON,83,83137,Appartement,61,3,
2024-09-19,Vente,70315.53,3906.418333333333,83000,TOULON,83,83137,Appartement,18,1,
2024-09-19,Vente,215000.0,3771.9298245614036,83100,TOULON,83,83137,Appartement,57,3,
2024-09-19,Vente,134000.0,2576.923076923077,83200,TOULON,83,83137,Appartement,52,3,
2024-09-19,Vente,166250.0,2638.8888888888887,83200,TOULON,83,83137,Appartement,63,3,
2024-09-19,Vente,782000.0,4546.511627906977,83000,TOULON,83,83137,Maison,172,6,1345.0
2024-09-19,Vente,480000.0,6000.0,83000,TOULON,83,83137,Appartement,80,4,
2024-09-19,Vente,239360.0,4126.896551724138,83000,TOULON,83,83137,Appartement,58,3,
2024-09-19,Vente,199000.0,3316.6666666666665,83100,TOULON,83,83137,Appartement,60,4,
2024-09-19,Vente,71000.0,4437.5,83000,TOULON,83,83137,Appartement,16,1,
2024-09-20,Vente,260000.0,4333.333333333333,83100,TOULON,83,83137,Maison,60,3,126.0
2024-09-20,Vente,118000.0,2269.230769230769,83000,TOULON,83,83137,Appartement,52,2,
2024-09-20,Vente,221350.0,3628.688524590164,83200,TOULON,83,83137,Appartement,61,3,
2024-09-20,Vente,89500.0,2237.5,83000,TOULON,83,83137,Appartement,40,2,
2024-09-20,Vente,108000.0,3085.714285714286,83200,TOULON,83,83137,Appartement,35,1,
2024-09-20,Vente,134000.0,2093.75,83200,TOULON,83,83137,Appartement,64,3,
2024-09-20,Vente,90000.0,3461.5384615384614,83000,TOULON,83,83137,Appartement,26,1,
2024-09-20,Vente,137000.0,1826.6666666666667,83000,TOULON,83,83137,Appartement,75,3,
2024-09-20,Vente,140000.0,2028.9855072463768,83000,TOULON,83,83137,Appartement,69,4,
2024-09-20,Vente,279600.0,3289.4117647058824,83000,TOULON,83,83137,Appartement,85,4,
2024-09-20,Vente,533900.0,4412.396694214876,83100,TOULON,83,83137,Maison,121,5,440.0
2024-09-20,Vente,123000.0,3416.6666666666665,83100,TOULON,83,83137,Appartement,36,1,
2024-09-20,Vente,127000.0,1984.375,83000,TOULON,83,83137,Appartement,64,3,
2024-09-20,Vente,124000.0,3444.4444444444443,83100,TOULON,83,83137,Appartement,36,2,
2024-09-20,Vente,90000.0,1914.8936170212767,83100,TOULON,83,83137,Appartement,47,2,
2024-09-20,Vente,70000.0,1166.6666666666667,83000,TOULON,83,83137,Appartement,60,3,
2024-09-23,Vente,300000.0,5769.2307692307695,83200,TOULON,83,83137,Maison,52,3,130.0
2024-09-23,Vente,150000.0,2083.3333333333335,83200,TOULON,83,83137,Appartement,72,3,
2024-09-23,Vente,102730.0,2334.7727272727275,83000,TOULON,83,83137,Appartement,44,2,
2024-09-23,Vente,336800.0,3742.222222222222,83200,TOULON,83,83137,Appartement,90,4,
2024-09-24,Vente,120000.0,1463.4146341463415,83000,TOULON,83,83137,Appartement,82,3,
2024-09-24,Vente,140000.0,1818.1818181818182,83200,TOULON,83,83137,Appartement,77,4,
2024-09-24,Vente,315000.0,4921.875,83000,TOULON,83,83137,Appartement,64,3,
2024-09-24,Vente,93000.0,1524.5901639344263,83200,TOULON,83,83137,Appartement,61,4,
2024-09-24,Vente,285000.0,3701.2987012987014,83200,TOULON,83,83137,Maison,77,4,432.0
2024-09-24,Vente,64000.0,3368.4210526315787,83000,TOULON,83,83137,Appartement,19,1,
2024-09-24,Vente,100000.0,1724.1379310344828,83200,TOULON,83,83137,Appartement,58,3,
2024-09-24,Vente,93500.0,2125.0,83100,TOULON,83,83137,Appartement,44,2,
2024-09-24,Vente,88000.0,1222.2222222222222,83200,TOULON,83,83137,Appartement,72,4,
2024-09-25,Vente,168000.0,2100.0,83000,TOULON,83,83137,Appartement,80,5,
2024-09-25,Vente,143000.0,1833.3333333333333,83200,TOULON,83,83137,Appartement,78,4,
2024-09-25,Vente,80000.0,1777.7777777777778,83000,TOULON,83,83137,Appartement,45,2,
2024-09-25,Vente,118000.0,2226.4150943396226,83100,TOULON,83,83137,Appartement,53,3,
2024-09-25,Vente,35000.0,2692.3076923076924,83000,TOULON,83,83137,Appartement,13,1,
2024-09-25,Vente,107500.0,4134.615384615385,83000,TOULON,83,83137,Appartement,26,1,
2024-09-25,Vente,103000.0,3433.3333333333335,83000,TOULON,83,83137,Appartement,30,1,
2024-09-25,Vente,443100.0,4664.210526315789,83200,TOULON,83,83137,Maison,95,4,767.0
2024-09-26,Vente,145000.0,2301.5873015873017,83200,TOULON,83,83137,Appartement,63,3,
2024-09-26,Vente,228000.0,2478.2608695652175,83000,TOULON,83,83137,Appartement,92,5,
2024-09-26,Vente,140000.0,3684.2105263157896,83100,TOULON,83,83137,Appartement,38,2,
2024-09-26,Vente,133000.0,2254.237288135593,83000,TOULON,83,83137,Appartement,59,4,
2024-09-26,Vente,174900.0,2572.0588235294117,83000,TOULON,83,83137,Appartement,68,4,
2024-09-26,Vente,650000.0,5803.571428571428,83000,TOULON,83,83137,Maison,112,5,375.0
2024-09-26,Vente,540000.0,4462.809917355372,83000,TOULON,83,83137,Maison,121,6,156.0
2024-09-26,Vente,92000.0,2875.0,83000,TOULON,83,83137,Appartement,32,1,
2024-09-26,Vente,125912.0,2928.186046511628,83100,TOULON,83,83137,Appartement,43,2,
2024-09-26,Vente,125000.0,1953.125,83100,TOULON,83,83137,Appartement,64,3,
2024-09-26,Vente,150000.0,2941.176470588235,83000,TOULON,83,83137,Maison,51,3,100.0
2024-09-26,Vente,140000.0,2258.064516129032,83100,TOULON,83,83137,Appartement,62,3,
2024-09-26,Vente,104000.0,2363.6363636363635,83200,TOULON,83,83137,Appartement,44,2,
2024-09-26,Vente,265500.0,4577.586206896552,83000,TOULON,83,83137,Appartement,58,3,
2024-09-26,Vente,155000.0,1937.5,83100,TOULON,83,83137,Appartement,80,4,
2024-09-26,Vente,185000.0,2642.8571428571427,83200,TOULON,83,83137,Appartement,70,3,
2024-09-26,Vente,41240.0,687.3333333333334,83000,TOULON,83,83137,Appartement,60,2,
2024-09-27,Vente,114000.0,1727.2727272727273,83200,TOULON,83,83137,Appartement,66,3,
2024-09-27,Vente,285000.0,2375.0,83200,TOULON,83,83137,Maison,120,4,258.0
2024-09-27,Vente,940000.0,4497.607655502392,83000,TOULON,83,83137,Maison,209,5,815.0
2024-09-27,Vente,110000.0,2156.8627450980393,83000,TOULON,83,83137,Appartement,51,2,
2024-09-27,Vente,200000.0,4878.048780487805,83200,TOULON,83,83137,Appartement,41,2,
2024-09-27,Vente,241000.0,3347.222222222222,83100,TOULON,83,83137,Appartement,72,4,
2024-09-27,Vente,110000.0,1774.1935483870968,83000,TOULON,83,83137,Appartement,62,2,
2024-09-27,Vente,110000.0,1929.8245614035088,83000,TOULON,83,83137,Appartement,57,3,
2024-09-27,Vente,190890.0,4894.615384615385,83000,TOULON,83,83137,Appartement,39,2,
2024-09-27,Vente,200000.0,6250.0,83200,TOULON,83,83137,Appartement,32,2,
2024-09-27,Vente,84000.0,2270.2702702702704,83200,TOULON,83,83137,Appartement,37,1,
2024-09-27,Vente,98000.0,1960.0,83000,TOULON,83,83137,Appartement,50,2,
2024-09-27,Vente,110690.0,3689.6666666666665,83100,TOULON,83,83137,Appartement,30,2,
2024-09-27,Vente,89000.0,2781.25,83200,TOULON,83,83137,Appartement,32,1,
2024-09-27,Vente,705800.0,6246.017699115044,83100,TOULON,83,83137,Maison,113,6,284.0
2024-09-27,Vente,185000.0,3303.5714285714284,83100,TOULON,83,83137,Appartement,56,3,
2024-09-27,Vente,146900.0,3416.279069767442,83100,TOULON,83,83137,Appartement,43,2,
2024-09-30,Vente,170000.0,2881.35593220339,83000,TOULON,83,83137,Appartement,59,3,
2024-09-30,Vente,1400000.0,8333.333333333334,83000,TOULON,83,83137,Maison,168,7,4512.0
2024-09-30,Vente,131000.0,1984.8484848484848,83100,TOULON,83,83137,Appartement,66,4,
2024-09-30,Vente,548000.0,6682.926829268293,83000,TOULON,83,83137,Maison,82,6,172.0
2024-09-30,Vente,38000.0,1900.0,83200,TOULON,83,83137,Appartement,20,1,
2024-09-30,Vente,1400000.0,17073.170731707316,83000,TOULON,83,83137,Maison,82,4,4512.0
2024-09-30,Vente,85000.0,1700.0,83000,TOULON,83,83137,Appartement,50,2,
2024-09-30,Vente,238000.0,4760.0,83100,TOULON,83,83137,Appartement,50,3,
2024-09-30,Vente,305000.0,3630.9523809523807,83000,TOULON,83,83137,Appartement,84,5,
2024-09-30,Vente,455000.0,5290.697674418605,83000,TOULON,83,83137,Appartement,86,4,
2024-09-30,Vente,255000.0,2833.3333333333335,83100,TOULON,83,83137,Appartement,90,4,
2024-09-30,Vente,864900.0,6653.076923076923,83000,TOULON,83,83137,Maison,130,5,511.0
2024-09-30,Vente,138000.0,2262.2950819672133,83200,TOULON,83,83137,Appartement,61,4,
2024-09-30,Vente,128930.0,2387.5925925925926,83000,TOULON,83,83137,Appartement,54,3,
2024-09-30,Vente,120000.0,2553.191489361702,83000,TOULON,83,83137,Appartement,47,3,
2024-09-30,Vente,165220.0,2173.9473684210525,83100,TOULON,83,83137,Appartement,76,4,
2024-09-30,Vente,145000.0,4142.857142857143,83200,TOULON,83,83137,Maison,35,1,127.0
2024-09-30,Vente,206460.0,1876.909090909091,83000,TOULON,83,83137,Appartement,110,4,
2024-09-30,Vente,285000.0,2908.1632653061224,83000,TOULON,83,83137,Appartement,98,5,
2024-09-30,Vente,85000.0,2361.1111111111113,83000,TOULON,83,83137,Appartement,36,2,
2024-10-01,Vente,262900.0,6412.195121951219,83000,TOULON,83,83137,Appartement,41,2,
2024-10-01,Vente,227000.0,2986.842105263158,83000,TOULON,83,83137,Appartement,76,4,
2024-10-01,Vente,75000.0,2027.027027027027,83200,TOULON,83,83137,Appartement,37,2,
2024-10-01,Vente,100000.0,1923.076923076923,83200,TOULON,83,83137,Appartement,52,3,
2024-10-01,Vente,130000.0,2241.3793103448274,83000,TOULON,83,83137,Appartement,58,3,
2024-10-01,Vente,128000.0,2245.6140350877195,83000,TOULON,83,83137,Appartement,57,3,
2024-10-01,Vente,240800.0,3822.222222222222,83000,TOULON,83,83137,Appartement,63,3,
2024-10-01,Vente,88285.71,2102.0407142857143,83000,TOULON,83,83137,Maison,42,2,184.0
2024-10-01,Vente,150000.0,1851.851851851852,83100,TOULON,83,83137,Appartement,81,3,
2024-10-02,Vente,140000.0,2089.5522388059703,83000,TOULON,83,83137,Appartement,67,5,
2024-10-02,Vente,35000.0,1400.0,83000,TOULON,83,83137,Appartement,25,1,
2024-10-02,Vente,180000.0,2250.0,83100,TOULON,83,83137,Appartement,80,4,
2024-10-03,Vente,435000.0,9062.5,83000,TOULON,83,83137,Appartement,48,2,77.0
2024-10-03,Vente,950000.0,13571.42857142857,83100,TOULON,83,83137,Appartement,70,4,370.0
2024-10-03,Vente,91000.0,3033.3333333333335,83000,TOULON,83,83137,Appartement,30,2,
2024-10-03,Vente,950000.0,16666.666666666668,83100,TOULON,83,83137,Appartement,57,3,370.0
2024-10-04,Vente,62000.0,5166.666666666667,83000,TOULON,83,83137,Appartement,12,1,
2024-10-04,Vente,131000.0,3046.5116279069766,83200,TOULON,83,83137,Appartement,43,2,
2024-10-04,Vente,35000.0,700.0,83000,TOULON,83,83137,Appartement,50,2,
2024-10-04,Vente,210000.0,2916.6666666666665,83200,TOULON,83,83137,Appartement,72,3,
2024-10-04,Vente,177000.0,2011.3636363636363,83000,TOULON,83,83137,Appartement,88,5,
2024-10-04,Vente,367800.0,4327.058823529412,83100,TOULON,83,83137,Maison,85,4,490.0
2024-10-04,Vente,110000.0,2156.8627450980393,83000,TOULON,83,83137,Appartement,51,3,
2024-10-04,Vente,77000.0,1833.3333333333333,83100,TOULON,83,83137,Appartement,42,2,
2024-10-04,Vente,177781.1,3065.191379310345,83000,TOULON,83,83137,Appartement,58,3,
2024-10-04,Vente,268000.0,3480.5194805194806,83000,TOULON,83,83137,Appartement,77,3,
2024-10-04,Vente,198000.0,1903.8461538461538,83200,TOULON,83,83137,Appartement,104,4,
2024-10-04,Vente,146000.0,2115.942028985507,83000,TOULON,83,83137,Appartement,69,3,
2024-10-04,Vente,207600.0,4325.0,83200,TOULON,83,83137,Appartement,48,3,
2024-10-04,Vente,62000.0,6200.0,83000,TOULON,83,83137,Appartement,10,1,
2024-10-07,Vente,350000.0,13461.538461538461,83000,TOULON,83,83137,Appartement,26,1,77.0
2024-10-07,Vente,350000.0,12500.0,83000,TOULON,83,83137,Appartement,28,1,77.0
2024-10-07,Vente,130000.0,2096.7741935483873,83200,TOULON,83,83137,Appartement,62,4,
2024-10-07,Vente,350000.0,12962.962962962964,83000,TOULON,83,83137,Appartement,27,1,77.0
2024-10-07,Vente,255000.0,2550.0,83000,TOULON,83,83137,Appartement,100,4,
2024-10-07,Vente,130000.0,1666.6666666666667,83100,TOULON,83,83137,Appartement,78,5,
2024-10-07,Vente,211450.0,3253.076923076923,83200,TOULON,83,83137,Appartement,65,2,
2024-10-07,Vente,204000.0,2756.7567567567567,83200,TOULON,83,83137,Appartement,74,4,
2024-10-07,Vente,135000.0,2045.4545454545455,83200,TOULON,83,83137,Appartement,66,4,
2024-10-07,Vente,692000.0,6290.909090909091,83000,TOULON,83,83137,Maison,110,4,900.0
2024-10-07,Vente,125000.0,2118.64406779661,83200,TOULON,83,83137,Appartement,59,4,
2024-10-07,Vente,415943.0,6399.123076923077,83000,TOULON,83,83137,Appartement,65,3,
2024-10-07,Vente,340000.0,4358.974358974359,83200,TOULON,83,83137,Maison,78,3,292.0
2024-10-08,Vente,102000.0,1854.5454545454545,83200,TOULON,83,83137,Appartement,55,2,
2024-10-08,Vente,363000.0,4270.588235294118,83200,TOULON,83,83137,Maison,85,4,
2024-10-08,Vente,152000.0,3304.3478260869565,83000,TOULON,83,83137,Appartement,46,1,
2024-10-08,Vente,550000.0,5188.679245283019,83000,TOULON,83,83137,Appartement,106,4,
2024-10-08,Vente,83000.0,1185.7142857142858,83200,TOULON,83,83137,Appartement,70,2,
2024-10-08,Vente,100000.0,2040.8163265306123,83000,TOULON,83,83137,Appartement,49,2,
2024-10-08,Vente,187000.0,4675.0,83200,TOULON,83,83137,Appartement,40,2,
2024-10-08,Vente,220000.0,4400.0,83100,TOULON,83,83137,Maison,50,3,420.0
2024-10-08,Vente,67000.0,3722.222222222222,83000,TOULON,83,83137,Appartement,18,1,
2024-10-08,Vente,169000.0,2816.6666666666665,83000,TOULON,83,83137,Appartement,60,3,
2024-10-08,Vente,203000.0,5205.128205128205,83200,TOULON,83,83137,Appartement,39,2,
2024-10-08,Vente,80000.0,2500.0,83000,TOULON,83,83137,Appartement,32,1,
2024-10-09,Vente,990000.0,12375.0,83200,TOULON,83,83137,Appartement,80,4,62810.0
2024-10-09,Vente,990000.0,12222.222222222223,83200,TOULON,83,83137,Appartement,81,4,62810.0
2024-10-09,Vente,990000.0,17368.42105263158,83200,TOULON,83,83137,Maison,57,1,62810.0
2024-10-09,Vente,136500.0,2481.818181818182,83200,TOULON,83,83137,Appartement,55,3,
2024-10-09,Vente,281900.0,4027.1428571428573,83000,TOULON,83,83137,Maison,70,2,230.0
2024-10-09,Vente,250000.0,2272.7272727272725,83000,TOULON,83,83137,Appartement,110,4,
2024-10-09,Vente,118000.0,1903.225806451613,83200,TOULON,83,83137,Appartement,62,4,
2024-10-09,Vente,320000.0,4155.8441558441555,83200,TOULON,83,83137,Maison,77,4,478.0
2024-10-09,Vente,743816.0,4648.85,83100,TOULON,83,83137,Maison,160,6,782.0
2024-10-09,Vente,70000.0,2187.5,83200,TOULON,83,83137,Appartement,32,1,
2024-10-10,Vente,260000.0,2476.190476190476,83000,TOULON,83,83137,Appartement,105,5,
2024-10-10,Vente,350000.0,4375.0,83200,TOULON,83,83137,Maison,80,3,137.0
2024-10-10,Vente,667050.0,7330.219780219781,83200,TOULON,83,83137,Maison,91,4,502.0
2024-10-10,Vente,60000.0,1000.0,83200,TOULON,83,83137,Appartement,60,3,
2024-10-10,Vente,220000.0,1946.9026548672566,83000,TOULON,83,83137,Appartement,113,3,
